%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1602701748148472145,2405,1602701748148472145,,30.287882752,-97.737683638,-1.44455909729
1602701748188900525,2406,1602701748188900525,,30.2878823051,-97.7376836628,-1.44320011139
1602701748229367670,2407,1602701748229367670,,30.2878818627,-97.7376836852,-1.43997240067
1602701748269486940,2408,1602701748269486940,,30.2878814148,-97.7376837054,-1.43555593491
1602701748310701523,2409,1602701748310701523,,30.2878809686,-97.7376837235,-1.4318189621
1602701748330762412,2410,1602701748330762412,,30.2878809686,-97.7376837235,-1.4318189621
1602701748350736799,2411,1602701748350736799,,30.2878805239,-97.7376837398,-1.42808151245
1602701748390850252,2412,1602701748390850252,,30.2878803664,-97.7376837235,-1.42985284328
1602701748431356054,2413,1602701748431356054,,30.2878803664,-97.7376837235,-1.42985284328
1602701748471652282,2414,1602701748471652282,,30.2878799208,-97.7376837427,-1.43087184429
1602701748512411861,2415,1602701748512411861,,30.2878794749,-97.7376837614,-1.43070209026
1602701748572376190,2416,1602701748572376190,,30.2878790321,-97.73768378,-1.43104159832
1602701748613804758,2417,1602701748613804758,,30.2878785862,-97.7376837988,-1.43121182919
1602701748653869372,2418,1602701748653869372,,30.2878781393,-97.7376838179,-1.43121182919
1602701748673949093,2419,1602701748673949093,,30.2878781393,-97.7376838179,-1.43121182919
1602701748694114139,2420,1602701748694114139,,30.2878789805,-97.7376839344,-1.43956589699
1602701748734310924,2421,1602701748734310924,,30.2878785361,-97.7376839542,-1.43531870842
1602701748774436498,2422,1602701748774436498,,30.287878089,-97.7376839721,-1.43090224266
1602701748815099626,2423,1602701748815099626,,30.2878776444,-97.7376839874,-1.42682528496
1602701748875082033,2424,1602701748875082033,,30.2878771998,-97.7376840014,-1.42274832726
1602701748915250390,2425,1602701748915250390,,30.2878767526,-97.7376840133,-1.4193508625
1602701748956213256,2426,1602701748956213256,,30.287876306,-97.7376840228,-1.41561388969
1602701748976411594,2427,1602701748976411594,,30.2878765284,-97.7376840847,-1.41904914379
1602701749036742866,2428,1602701749036742866,,30.2878765284,-97.7376840847,-1.41904914379
1602701749077237819,2429,1602701749077237819,,30.2878760817,-97.7376840975,-1.41955840588
1602701749117484209,2430,1602701749117484209,,30.2878756338,-97.7376841078,-1.4159911871
1602701749157557930,2431,1602701749157557930,,30.2878751899,-97.7376841159,-1.41191422939
1602701749218018078,2432,1602701749218018078,,30.2878747448,-97.7376841239,-1.41072547436
1602701749258453846,2433,1602701749258453846,,30.2878742982,-97.7376841325,-1.41106498241
1602701749278541379,2434,1602701749278541379,,30.2878738517,-97.7376841411,-1.41140449047
1602701749339826995,2435,1602701749339826995,,30.2878738517,-97.7376841411,-1.41140449047
1602701749380022654,2436,1602701749380022654,,30.2878734061,-97.7376841501,-1.41174447536
1602701749420102536,2437,1602701749420102536,,30.2878730048,-97.7376841527,-1.40994632244
1602701749460192350,2438,1602701749460192350,,30.2878725589,-97.7376841608,-1.41028630733
1602701749520732241,2439,1602701749520732241,,30.2878721134,-97.7376841692,-1.41028630733
1602701749541034004,2440,1602701749541034004,,30.287871667,-97.737684177,-1.40994632244
1602701749581060207,2441,1602701749581060207,,30.2878712199,-97.7376841847,-1.41011607647
1602701749642856779,2442,1602701749642856779,,30.2878712199,-97.7376841847,-1.41011607647
1602701749682583492,2443,1602701749682583492,,30.2878707739,-97.7376841935,-1.41062581539
1602701749722813418,2444,1602701749722813418,,30.2878706659,-97.7376838494,-1.41015481949
1602701749763107020,2445,1602701749763107020,,30.2878702198,-97.7376838572,-1.41032457352
1602701749803651946,2446,1602701749803651946,,30.2878697763,-97.7376838656,-1.41083431244
1602701749844155858,2447,1602701749844155858,,30.2878693289,-97.7376838743,-1.41083431244
1602701749864202254,2448,1602701749864202254,,30.2878693289,-97.7376838743,-1.41083431244
1602701749884342519,2449,1602701749884342519,,30.2878688832,-97.7376838825,-1.41083431244
1602701749926869631,2450,1602701749926869631,,30.2878688832,-97.7376838825,-1.41083431244
1602701749966275070,2451,1602701749966275070,,30.2878684376,-97.7376838915,-1.41117429733
1602701750026041315,2452,1602701750026041315,,30.2878681062,-97.7376839793,-1.41213572025
1602701750066304554,2453,1602701750066304554,,30.2878676616,-97.737683988,-1.41162598133
1602701750106673416,2454,1602701750106673416,,30.2878672159,-97.7376839964,-1.41128647327
1602701750167065161,2455,1602701750167065161,,30.2878667716,-97.7376840053,-1.4114562273
1602701750187116107,2456,1602701750187116107,,30.2878663256,-97.7376840139,-1.41128647327
1602701750229391520,2457,1602701750229391520,,30.2878663256,-97.7376840139,-1.41128647327
1602701750268621798,2458,1602701750268621798,,30.2878658817,-97.7376840228,-1.41162598133
1602701750308494119,2459,1602701750308494119,,30.2878654386,-97.7376840319,-1.41162598133
1602701750368729224,2460,1602701750368729224,,30.2878654045,-97.7376841008,-1.41376101971
1602701750409484368,2461,1602701750409484368,,30.287864961,-97.7376841102,-1.41359078884
1602701750449673582,2462,1602701750449673582,,30.2878645177,-97.7376841202,-1.41342103481
1602701750469800033,2463,1602701750469800033,,30.2878645177,-97.7376841202,-1.41342103481
1602701750489734353,2464,1602701750489734353,,30.2878640724,-97.7376841305,-1.41393077374
1602701750531215881,2465,1602701750531215881,,30.2878640724,-97.7376841305,-1.41393077374
1602701750571065996,2466,1602701750571065996,,30.287863627,-97.7376841378,-1.4110430479
1602701750611531268,2467,1602701750611531268,,30.2878631967,-97.7376843275,-1.40552604198
1602701750651857686,2468,1602701750651857686,,30.2878627501,-97.73768433,-1.40144908428
1602701750712183964,2469,1602701750712183964,,30.2878627501,-97.73768433,-1.40144908428
1602701750752503655,2470,1602701750752503655,,30.2878618605,-97.7376843309,-1.39771211147
1602701750792583250,2471,1602701750792583250,,30.2878614171,-97.7376843335,-1.3982218504
1602701750812738681,2472,1602701750812738681,,30.2878614171,-97.7376843335,-1.3982218504
1602701750833518734,2473,1602701750833518734,,30.2878614171,-97.7376843335,-1.3982218504
1602701750873561369,2474,1602701750873561369,,30.2878609437,-97.7376843393,-1.40097045898
1602701750913760671,2475,1602701750913760671,,30.2878604998,-97.7376843431,-1.40131044388
1602701750953981055,2476,1602701750953981055,,30.2878600546,-97.7376843467,-1.4018201828
1602701751014240286,2477,1602701751014240286,,30.2878596079,-97.7376843506,-1.4018201828
1602701751054325587,2478,1602701751054325587,,30.2878591623,-97.7376843542,-1.40215969086
1602701751074468683,2479,1602701751074468683,,30.2878591623,-97.7376843542,-1.40215969086
1602701751094686310,2480,1602701751094686310,,30.2878591623,-97.7376843542,-1.40215969086
1602701751135296581,2481,1602701751135296581,,30.287858718,-97.7376843589,-1.40266942978
1602701751175411594,2482,1602701751175411594,,30.2878582722,-97.7376843631,-1.40266942978
1602701751215624426,2483,1602701751215624426,,30.287857827,-97.7376843672,-1.40283918381
1602701751257195838,2484,1602701751257195838,,30.2878573798,-97.7376843682,-1.39825296402
1602701751297139909,2485,1602701751297139909,,30.287857553,-97.7376843542,-1.3970772028
1602701751357587540,2486,1602701751357587540,,30.2878566648,-97.7376843472,-1.39147102833
1602701751397905008,2487,1602701751397905008,,30.2878562186,-97.7376843459,-1.39198076725
1602701751418277200,2488,1602701751418277200,,30.2878562186,-97.7376843459,-1.39198076725
1602701751478691684,2489,1602701751478691684,,30.2878557728,-97.7376843449,-1.39198076725
1602701751518901308,2490,1602701751518901308,,30.2878553281,-97.7376843439,-1.3926602602
1602701751560504535,2491,1602701751560504535,,30.2878548823,-97.7376843427,-1.39232075214
1602701751600467207,2492,1602701751600467207,,30.2878550174,-97.7376844143,-1.39087772369
1602701751641055797,2493,1602701751641055797,,30.2878541258,-97.7376844112,-1.39121723175
1602701751701329062,2494,1602701751701329062,,30.2878536815,-97.7376844098,-1.39172697067
1602701751721298971,2495,1602701751721298971,,30.2878536815,-97.7376844098,-1.39172697067
1602701751761963293,2496,1602701751761963293,,30.2878532341,-97.7376844084,-1.39138698578
1602701751822252189,2497,1602701751822252189,,30.2878527892,-97.7376844066,-1.39172697067
1602701751863562788,2498,1602701751863562788,,30.2878523435,-97.7376844054,-1.39172697067
1602701751903690848,2499,1602701751903690848,,30.2878523435,-97.7376844054,-1.39172697067
1602701751943952055,2500,1602701751943952055,,30.2878519898,-97.7376843735,-1.39140331745
1602701751984499485,2501,1602701751984499485,,30.2878510994,-97.7376843713,-1.3920828104
1602701752044785024,2502,1602701752044785024,,30.2878506527,-97.7376843704,-1.3920828104
1602701752064881045,2503,1602701752064881045,,30.2878506527,-97.7376843704,-1.3920828104
1602701752105005340,2504,1602701752105005340,,30.287850207,-97.737684369,-1.3920828104
1602701752146087737,2505,1602701752146087737,,30.2878497529,-97.7376843677,-1.39174282551
1602701752206449566,2506,1602701752206449566,,30.2878500337,-97.7376841588,-1.39046442509
1602701752247251793,2507,1602701752247251793,,30.2878495874,-97.7376841567,-1.39097416401
1602701752287414313,2508,1602701752287414313,,30.2878491429,-97.7376841549,-1.39080440998
1602701752327234393,2509,1602701752327234393,,30.2878486985,-97.7376841529,-1.39029467106
1602701752367865765,2510,1602701752367865765,,30.2878482527,-97.7376841503,-1.39029467106
1602701752388020803,2511,1602701752388020803,,30.2878482527,-97.7376841503,-1.39029467106
1602701752408098619,2512,1602701752408098619,,30.2878478046,-97.7376841485,-1.39029467106
1602701752449991221,2513,1602701752449991221,,30.2878473588,-97.7376841459,-1.39029467106
1602701752490115178,2514,1602701752490115178,,30.2878473588,-97.7376841459,-1.39029467106
1602701752530416527,2515,1602701752530416527,,30.2878469123,-97.7376841444,-1.39063465595
1602701752590478006,2516,1602701752590478006,,30.2878463614,-97.7376842556,-1.38966310024
1602701752630638680,2517,1602701752630638680,,30.2878459155,-97.7376842536,-1.38983285427
1602701752670919571,2518,1602701752670919571,,30.2878454692,-97.7376842512,-1.39034259319
1602701752711324340,2519,1602701752711324340,,30.2878450235,-97.7376842488,-1.3900026083
1602701752731367391,2520,1602701752731367391,,30.2878450235,-97.7376842488,-1.3900026083
1602701752753075241,2521,1602701752753075241,,30.2878445776,-97.7376842468,-1.39034259319
1602701752793046475,2522,1602701752793046475,,30.2878445776,-97.7376842468,-1.39034259319
1602701752833018003,2523,1602701752833018003,,30.2878441759,-97.7376843346,-1.38918101788
1602701752873654220,2524,1602701752873654220,,30.2878437305,-97.7376843316,-1.38901126385
1602701752913795413,2525,1602701752913795413,,30.2878432858,-97.7376843293,-1.3893507719
1602701752974038356,2526,1602701752974038356,,30.2878428397,-97.737684327,-1.38986051083
1602701753014516635,2527,1602701753014516635,,30.2878423935,-97.7376843241,-1.3893507719
1602701753034512960,2528,1602701753034512960,,30.2878423935,-97.7376843241,-1.3893507719
1602701753056372035,2529,1602701753056372035,,30.2878419486,-97.7376843219,-1.3896907568
1602701753096104735,2530,1602701753096104735,,30.2878419486,-97.7376843219,-1.3896907568
1602701753136488168,2531,1602701753136488168,,30.2878415346,-97.7376844055,-1.38924145699
1602701753176575158,2532,1602701753176575158,,30.2878410896,-97.7376844031,-1.38958096504
1602701753216896352,2533,1602701753216896352,,30.2878406452,-97.7376843999,-1.38873171806
1602701753277469955,2534,1602701753277469955,,30.2878401979,-97.7376843967,-1.38873171806
1602701753317713416,2535,1602701753317713416,,30.2878397502,-97.7376843938,-1.38907122612
1602701753339093214,2536,1602701753339093214,,30.2878393033,-97.7376843911,-1.38890147209
1602701753378889487,2537,1602701753378889487,,30.2878393033,-97.7376843911,-1.38890147209
1602701753439263229,2538,1602701753439263229,,30.287838903,-97.7376842286,-1.38830089569
1602701753479539172,2539,1602701753479539172,,30.2878384556,-97.7376842252,-1.38847112656
1602701753519851298,2540,1602701753519851298,,30.2878380093,-97.7376842228,-1.38881063461
1602701753560510731,2541,1602701753560510731,,30.2878375644,-97.7376842197,-1.38881063461
1602701753620573713,2542,1602701753620573713,,30.2878371186,-97.7376842134,-1.38439416885
1602701753640676960,2543,1602701753640676960,,30.2878366722,-97.7376842026,-1.37725925446
1602701753682201562,2544,1602701753682201562,,30.2878366722,-97.7376842026,-1.37725925446
1602701753742479991,2545,1602701753742479991,,30.2878365873,-97.7376843016,-1.37158477306
1602701753782791516,2546,1602701753782791516,,30.2878361412,-97.737684284,-1.36377036572
1602701753822999462,2547,1602701753822999462,,30.2878356968,-97.7376842616,-1.35561692715
1602701753863620497,2548,1602701753863620497,,30.2878352507,-97.7376842354,-1.3478025198
1602701753903628659,2549,1602701753903628659,,30.2878348059,-97.7376842022,-1.33625113964
1602701753943893124,2550,1602701753943893124,,30.287834359,-97.7376841627,-1.32368075848
1602701753964164425,2551,1602701753964164425,,30.287834359,-97.7376841627,-1.32368075848
1602701753984195324,2552,1602701753984195324,,30.287834359,-97.7376841627,-1.32368075848
1602701754024228758,2553,1602701754024228758,,30.2878339142,-97.7376841168,-1.31178987026
1602701754066068291,2554,1602701754066068291,,30.2878334704,-97.7376840645,-1.29938924313
1602701754125833283,2555,1602701754125833283,,30.2878332518,-97.7376838348,-1.28953838348
1602701754166298110,2556,1602701754166298110,,30.2878328099,-97.737683769,-1.27425003052
1602701754206687921,2557,1602701754206687921,,30.2878323684,-97.7376836946,-1.25777244568
1602701754246790659,2558,1602701754246790659,,30.2878319269,-97.7376836106,-1.24044561386
1602701754267128984,2559,1602701754267128984,,30.2878319269,-97.7376836106,-1.24044561386
1602701754287294030,2560,1602701754287294030,,30.2878319269,-97.7376836106,-1.24044561386
1602701754327559920,2561,1602701754327559920,,30.2878314879,-97.7376835191,-1.22430801392
1602701754370248819,2562,1602701754370248819,,30.2878310489,-97.7376834182,-1.20766067505
1602701754429561581,2563,1602701754429561581,,30.2878309102,-97.7376833178,-1.19293618202
1602701754469995102,2564,1602701754469995102,,30.2878304754,-97.7376832023,-1.17679858208
1602701754510465145,2565,1602701754510465145,,30.2878300436,-97.7376830782,-1.15981125832
1602701754550473097,2566,1602701754550473097,,30.2878296126,-97.7376829454,-1.14299416542
1602701754570867948,2567,1602701754570867948,,30.2878296126,-97.7376829454,-1.14299416542
1602701754591040871,2568,1602701754591040871,,30.2878296126,-97.7376829454,-1.14299416542
1602701754631210147,2569,1602701754631210147,,30.287829182,-97.7376828039,-1.12634634972
1602701754673423473,2570,1602701754673423473,,30.2878287569,-97.7376826556,-1.11003899574
1602701754713417065,2571,1602701754713417065,,30.2878283314,-97.7376824978,-1.09288191795
1602701754753677100,2572,1602701754753677100,,30.2878279419,-97.7376823667,-1.07577586174
1602701754813842369,2573,1602701754813842369,,30.2878279419,-97.7376823667,-1.07577586174
1602701754854417344,2574,1602701754854417344,,30.2878271095,-97.7376819924,-1.04163146019
1602701754894746599,2575,1602701754894746599,,30.2878271095,-97.7376819924,-1.04163146019
1602701754914924931,2576,1602701754914924931,,30.2878266945,-97.7376818018,-1.02532410622
1602701754935044400,2577,1602701754935044400,,30.2878266945,-97.7376818018,-1.02532410622
1602701754976475150,2578,1602701754976475150,,30.2878262826,-97.7376816034,-1.00850653648
1602701755016444335,2579,1602701755016444335,,30.2878263617,-97.737681485,-0.988241076469
1602701755056821765,2580,1602701755056821765,,30.287825958,-97.7376812694,-0.971253752708
1602701755096999381,2581,1602701755096999381,,30.287825958,-97.7376812694,-0.971253752708
1602701755137412364,2582,1602701755137412364,,30.287825555,-97.737681045,-0.954436659813
1602701755198016430,2583,1602701755198016430,,30.2878251575,-97.7376808138,-0.937789320946
